Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1653543623668154369,"Hoy sostuvimos tres reuniones importantes: recibimos a Elizabeth Sherwood-Randall, enviada del presidente Biden para tratar el tema migratorio con un enfoque humanista. También nos dieron la buena noticia de que la empresa Pacific Limited construirá en Sonora un gasoducto y una… https://t.co/bqQagOGvtj https://t.co/roO6igomwY","hoy sostuvimos tres reuniones importantes: recibimos a elizabeth sherwood-randall, enviada del presidente biden para tratar el tema migratorio con un enfoque humanista. tambien nos dieron la buena noticia de que la empresa pacific limited construira en sonora un gasoducto y una...","today we held three important meetings: we received elizabeth sherwood-randall, president biden's envoy to address the immigration issue with a humanist approach. They also gave us the good news that the company Pacific Limited will build a gas pipeline and a...","Today we held three important meetings: we received Elizabeth Sherwood-Randall, President Biden's envoy to address the immigration issue with a humanistic approach. They also gave us the good news that the company Pacific Limited built in Sonora a gas pipeline and a...","We had three important meetings today: we received Elizabeth Sherwood-Randall, a delegate from President Biden to address the issue of","Today we held three important meetings: we received elizabeth sherwood-randall, sent from the president biden to discuss the migration issue with a humanist approach.We also were given the good news that the company Pacific limited built in sound a gas pipeline and a...",2023-05-02 23:34:55+00:00,es
1653390195667128321,Intensificaremos las acciones integrales para erradicar el consumo de drogas. Conferencia matutina https://t.co/WI6YuiKIRv,intensificaremos las acciones integrales para erradicar el consumo de drogas. conferencia matutina,We will intensify comprehensive actions to eradicate drug use. morning conference,We will intensify comprehensive actions to eradicate drug use. Morning Conference,We will intensify comprehensive action to eradicate drug use.,We will intensify comprehensive actions to eradicate drug use.,2023-05-02 13:25:15+00:00,es
1653130561442177025,"Día del Trabajo, desde Palacio Nacional https://t.co/kqzOtrhEXq","dia del trabajo, desde palacio nacional","labor day, from the national palace","Labor Day, from the National Palace","Day of work, from the national palace","day of work, from the national palace",2023-05-01 20:13:34+00:00,es
1653022804793786369,"Combatir la pobreza no es un gasto, es una inversión que tiene que ver con lo humano. Conferencia matutina https://t.co/v6JTokbNLs","combatir la pobreza no es un gasto, es una inversion que tiene que ver con lo humano. conferencia matutina","Fighting poverty is not an expense, it is an investment that has to do with the human. morning conference","Fighting poverty is not an expense, it is an investment that has to do with the human. Morning Conference","Fighting poverty is not an expense, it's an investment that has to do with the human.","combating poverty is not an expense, it is an investment that has to do with the human.",2023-05-01 13:05:22+00:00,es
1652840602483171328,"El debate y la lucha en contra del conservadurismo corrupto viene de lejos; con la participación y la perseverancia de muchos logramos vencerlos, pero están ofuscados y piensan que será fácil regresar por sus privilegios. Se equivocan. Avísenles que el pueblo no los quiere porque… https://t.co/vaTApOMSMf https://t.co/rAvlAcM1oe","el debate y la lucha en contra del conservadurismo corrupto viene de lejos; con la participacion y la perseverancia de muchos logramos vencerlos, pero estan ofuscados y piensan que sera facil regresar por sus privilegios. se equivocan. avisenles que el pueblo no los quiere porque...","the debate and the fight against corrupt conservatism comes from afar; With the participation and perseverance of many, we managed to defeat them, but they are obfuscated and think that it will be easy to return for their privileges. they are wrong. Let them know that the people don't want them because...","The debate and struggle against corrupt conservatism goes back a long way; With the participation and perseverance of many we managed to overcome them, but they are obfuscated and think that it will be easy to return for their privileges. They are wrong. Let them know that the people don't want them because...",The debate and the fight against corrupt conservatism comes from far away; with the participation and perseverance of many we have succe,"the debate and the struggle against corrupt conservatism comes from afar; with the participation and perseverance of many we manage to overcome them, but they are obfuscated and think that it will be easy to return for their privileges. they are wrong. let them know that the people do not want them because...",2023-05-01 01:01:22+00:00,es
1652764526608289793,"Desayunamos y hablamos con pasión de béisbol con dos caballos del pitcheo: el mexicano Sergio Romo y otra gran leyenda del relevo, Trevor Hoffman.

Además nos acompañaron Larry Baer, director ejecutivo de los Gigantes de San Francisco y del mismo equipo, Farhan Zaidi y Jose… https://t.co/yB7iC5JX7D https://t.co/nKKaudNQKR","desayunamos y hablamos con pasion de beisbol con dos caballos del pitcheo: el mexicano sergio romo y otra gran leyenda del relevo, trevor hoffman.
ademas nos acompanaron larry baer, director ejecutivo de los gigantes de san francisco y del mismo equipo, farhan zaidi y jose...","we had breakfast and talked passionately about baseball with two pitching horses: the mexican sergio romo and another great relay legend, trevor hoffman. We were also accompanied by Larry Baer, executive director of the San Francisco Giants and from the same team, Farhan Zaidi and Jose...","We had breakfast and talked with baseball passion with two pitching horses: Mexican Sergio Romo and another great legend of relief, Trevor Hoffman.
We were also joined by Larry Baer, CEO of the San Francisco Giants and the same team, Farhan Zaidi and Jose...","We had breakfast and talked with baseball passion with two pitching horses: Mexican Sergio Romo and another great relay legend, Trevor","We had breakfast and spoke with a passion of baseball with two horses of the pitcheo: the Mexican sergio romo and another great legend of the relay, trevor Hoffman. besides we were accompanied by larry baer, executive director of the giants of San francisco and of the same team, farhan zaidi and jose...",2023-04-30 19:59:04+00:00,es
1652500065137889280,"Vi parte del juego de Gigantes de San Francisco contra Padres de San Diego en la Ciudad de México. Parecía práctica de bateo o un Home Run Derby. Once macanazos. Aquí vuela mucho la bola, pero los pitchers de ahora son tira piedra, usan poco la moña. De todas formas fue un gran… https://t.co/majwl1YM2B https://t.co/1UyZLhKb8h","vi parte del juego de gigantes de san francisco contra padres de san diego en la ciudad de mexico. parecia practica de bateo o un home run derby. once macanazos. aqui vuela mucho la bola, pero los pitchers de ahora son tira piedra, usan poco la mona. de todas formas fue un gran...","i saw part of the san francisco giants game against san diego padres in mexico city. It looked like batting practice or a home run derby. eleven clubs Here the ball flies a lot, but today's pitchers are stone throwers, they don't use cuteness much. anyway it was a great...","I watched part of the San Francisco Giants vs. San Diego Padres game in Mexico City. It looked like batting practice or a home run derby. Eleven macaws. Here the ball flies a lot, but the pitchers of now are stone throwers, they use the monkey little. Anyway it was a great...",I saw part of the San Francisco Giants game against San Diego parents in Mexico City. It looked like practice batting or a home run,"I saw part of the game of giants of San francisco against parents of San diego in the city of mexico. it looked like batting practice or a home run derby. eleven macanazos. here flies a lot the ball, but the pitchers now are stone throwers, they use little the monkey. anyway it was a great...",2023-04-30 02:28:12+00:00,es
1652148760716410883,"Nos reunimos con senadoras y senadores que representan, con mucha dignidad, a nuestro querido pueblo e impulsan el movimiento de transformación de México. https://t.co/dYVieGEmht","nos reunimos con senadoras y senadores que representan, con mucha dignidad, a nuestro querido pueblo e impulsan el movimiento de transformacion de mexico.","We met with senators who represent, with great dignity, our beloved people and promote the movement for the transformation of Mexico.","We met with senators who represent, with great dignity, our beloved people and promote the movement of transformation of Mexico.","We meet with senators and senators who represent, with great dignity, our beloved people and drive the movement of transformation in","We meet with senators and senators who represent, with great dignity, our beloved people and drive the movement of transformation of mexico.",2023-04-29 03:12:14+00:00,es
1651936514463645696,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/XovuvHlRK0","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-28 13:08:51+00:00,es
1651723047332876288,"Han sido muchas las muestras de cariño de todas partes: las escritas, las oraciones, las llamadas, las canciones y los buenos deseos.

Miren estos videos, por ejemplo: https://t.co/7GVeYM5cqR","han sido muchas las muestras de carino de todas partes: las escritas, las oraciones, las llamadas, las canciones y los buenos deseos.
miren estos videos, por ejemplo:","There have been many expressions of affection from everywhere: the written ones, the prayers, the calls, the songs and the good wishes. Take a look at these videos, for example:","There have been many samples of carino from everywhere: the written, the prayers, the calls, the songs and the good wishes.
Watch these videos, for example:","There have been many expressions of affection from everywhere: the writings, the prayers, the calls, the songs and the good","There have been many signs of carinus everywhere: the writings, the prayers, the calls, the songs and the good wishes. Watch these videos, for example:",2023-04-27 23:00:36+00:00,es
1651575357252988929,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/Wdrh7FUxSf","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-27 13:13:44+00:00,es
1651364244884180993,"Una conversación sobre mi salud, para amigos y adversarios. https://t.co/f6qaq7Jtps","una conversacion sobre mi salud, para amigos y adversarios.","a conversation about my health, for friends and adversaries.","A conversation about my health, for friends and adversaries.","A conversation about my health, for friends and adversaries.","a conversation about my health, for friends and adversaries.",2023-04-26 23:14:51+00:00,es
1651210391601688577,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/kYjWlRxlA5","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-26 13:03:30+00:00,es
1650849784067149824,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/BNcwcSsIzo","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-25 13:10:34+00:00,es
1650486657798508546,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/vHnIYEG2oT","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-24 13:07:38+00:00,es
1650251352038096902,"Ni modo, amigas y amigos: salí positivo a COVID-19. No es grave. Mi corazón está al 100 y como tuve que suspender la gira, estoy en la Ciudad de México y de lejitos festejo los 16 años de Jesús Ernesto. Me guardaré unos días. Adán Augusto López Hernández encabezará las mañaneras.… https://t.co/fZ488NxHLL","ni modo, amigas y amigos: sali positivo a covid-19. no es grave. mi corazon esta al 100 y como tuve que suspender la gira, estoy en la ciudad de mexico y de lejitos festejo los 16 anos de jesus ernesto. me guardare unos dias. adan augusto lopez hernandez encabezara las mananeras....","No way, friends and friends: I tested positive for covid-19. it's not serious. My heart is at 100 and since I had to suspend the tour, I am in Mexico City and from afar I celebrate the 16th birthday of Jesus Ernesto. I'll save a few days. adan augusto lopez hernandez will lead the mornings....","No way, friends: I tested positive for COVID-19. It is not serious. My heart is at 100 and as I had to suspend the tour, I am in Mexico City and I celebrate the 16 years of Jesus Ernesto. I will keep a few days. Adan Augusto Lopez Hernandez will lead the mornings....","No way, friends and friends: I tested positive for covid-19. it's not serious. my heart is at 100 and since I","no way, friends and friends: I went positive to covid-19. it is not serious. my heart is at 100 and as I had to suspend the tour, I am in the city of mexico and of lejitos celebration the 16 years of jesus ernesto. I will save myself a few days. adan agusto lopez hernandez will lead the mornings....",2023-04-23 21:32:37+00:00,es
1649958256620470276,"La construcción de mil 554 km de Tren Maya significa desarrollo social, turístico y, sobre todo, mostrar al mundo el orgullo de ser herederos de grandes culturas y milenarias civilizaciones. Miren este tesoro conocido como El Meco, en pleno Cancún, frente a Isla Mujeres. https://t.co/GZpw5cM8sW","la construccion de mil 554 km de tren maya significa desarrollo social, turistico y, sobre todo, mostrar al mundo el orgullo de ser herederos de grandes culturas y milenarias civilizaciones. miren este tesoro conocido como el meco, en pleno cancun, frente a isla mujeres.","The construction of 1,554 km of Mayan train means social and tourist development and, above all, showing the world the pride of being heirs of great cultures and ancient civilizations. Look at this treasure known as El Meco, in the heart of Cancun, in front of Isla Mujeres.","The construction of one thousand 554 km of Mayan Train means social development, tourism and, above all, show the world the pride of being heirs of great cultures and millenary civilizations. Look at this treasure known as El Meco, in the heart of Cancun, in front of Isla Mujeres.","The construction of 554 km of Mayan railway means social development, tourism and, above all, show the world the pride of","the construction of a thousand 554 km of Mayan train means social development, tourist and, above all, show the world the pride of being heirs of great cultures and millennial civilizations. look at this treasure known as the meco, in full cancun, in front of island women.",2023-04-23 02:07:57+00:00,es
1649448659812220930,109 Aniversario de la Defensa Patriótica del Puerto de Veracruz https://t.co/bDDmQQn26f,109 aniversario de la defensa patriotica del puerto de veracruz,109th anniversary of the patriotic defense of the port of Veracruz,109th Anniversary of the patriotic defense of the port of Veracruz,109th anniversary of the patriotic defense of the port of Veracruz,109th anniversary of the patriotic defense of the port of veracruz,2023-04-21 16:23:00+00:00,es
1649397391332880384,"Conferencia de prensa matutina, desde Veracruz https://t.co/31vrsKz2Cn","conferencia de prensa matutina, desde veracruz","morning press conference, from veracruz","Morning press conference, from Veracruz","Morning press conference, from veracruz","morning press conference, from veracruz",2023-04-21 12:59:17+00:00,es
1649216726125658112,"Informo al pueblo de México que hoy se celebró el contrato de compra-venta del avión presidencial. El gobierno de Tayikistán depositó mil 658 millones 684 mil 400 pesos, de conformidad con el avalúo oficial, a la cuenta del Instituto para Devolver al Pueblo lo Robado. Este dinero… https://t.co/lArx7s7czo https://t.co/ILw0IDlSn6","informo al pueblo de mexico que hoy se celebro el contrato de compra-venta del avion presidencial. el gobierno de tayikistan deposito mil 658 millones 684 mil 400 pesos, de conformidad con el avaluo oficial, a la cuenta del instituto para devolver al pueblo lo robado. este dinero...","I inform the people of Mexico that the purchase-sale contract for the presidential plane was concluded today. The government of Tajikistan deposited 1,658,684,400 pesos, in accordance with the official appraisal, to the institute's account to return what was stolen to the people. this money...","I inform the people of Mexico that today the contract for the purchase and sale of the presidential plane was concluded. The Government of Tajikistan deposited one thousand 658 million 684 thousand 400 pesos, according to the official appraisal, to the account of the Institute to return to the people what was stolen. this money...",I inform the people of Mexico that today the contract for the purchase and sale of the presidential plane is being signed. The government of Ta,"I inform the people of Mexico that today is celebrated the contract of purchase-sale of the presidential plane. the government of Tajik deposit thousand 658 million 684 thousand 400 pesos, according to the official valuation, to the account of the institute to return to the people the stolen. this money...",2023-04-21 01:01:23+00:00,es
1649154963803897858,"Recibí a John y Gabriel Shipton, papá y hermano, respectivamente, de Julian Assange, a quien seguiremos defendiendo, pues es un preso político y su caso es un inaceptable agravio a la libertad de expresión. https://t.co/ChdC0OD9Sd","recibi a john y gabriel shipton, papa y hermano, respectivamente, de julian assange, a quien seguiremos defendiendo, pues es un preso politico y su caso es un inaceptable agravio a la libertad de expresion.","received john and gabriel shipton, father and brother, respectively, of julian assange, whom we will continue to defend, since he is a political prisoner and his case is an unacceptable insult to freedom of expression.","He received John and Gabriel Shipton, Pope and brother, respectively, of Julian Assange, whom we will continue to defend, because he is a political prisoner and his case is an unacceptable affront to freedom of expression.","I received John and Gabriel Shipton, Pope and Brother, respectively, of Julian Assange, whom we will continue to defend, because he","I received john and gabriel shipton, pope and brother, respectively, from Julian Assange, whom we will continue to defend, as he is a political prisoner and his case is an unacceptable insult to freedom of expression.",2023-04-20 20:55:57+00:00,es
1649120621207650306,"Me reuní con la gobernadora Marina del Pilar Ávila Olmeda. Vamos a seguir trabajando juntos y apoyando las necesidades y demandas del pueblo de Baja California: agua, reubicación de viviendas por derrumbes, atención a productores de trigo, seguridad, vialidades y Programas para… https://t.co/HnQlYiVc1R https://t.co/qi7UxPf4ul","me reuni con la gobernadora marina del pilar avila olmeda. vamos a seguir trabajando juntos y apoyando las necesidades y demandas del pueblo de baja california: agua, reubicacion de viviendas por derrumbes, atencion a productores de trigo, seguridad, vialidades y programas para...","I met with the marine governor of Pilar Avila Olmeda. We are going to continue working together and supporting the needs and demands of the people of Baja California: water, relocation of houses due to landslides, attention to wheat producers, security, roads and programs for...","I met with Governor Marina del Pilar Avila Olmeda. We will continue to work together and support the needs and demands of the people of Baja California: water, relocation of homes due to landslides, attention to wheat producers, security, roads and programs to...",I'm meeting with the naval governor of the Avila Olmeda Pillar. We're going to continue to work together,"I met with the marine governor of the avila olmeda pillar. we will continue to work together and supporting the needs and demands of the people of low California: water, relocation of homes by collapses, attention to wheat producers, safety, roadways and programs to...",2023-04-20 18:39:29+00:00,es
1649089896416698368,Participé en el Foro de las Principales Economías sobre Energía y Clima. https://t.co/Kft1ob7ncL,participe en el foro de las principales economias sobre energia y clima.,participate in the forum of the main economies on energy and climate.,Participate in the Forum of the main economies on energy and climate.,It is also a key player in the development of the European Union.,participate in the forum of major economies on energy and climate.,2023-04-20 16:37:24+00:00,es
1649042901165539328,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/E1h1vGkYYx","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-20 13:30:40+00:00,es
1648732621994868736,"En esta ocasión no erraron los senadores al otorgar la Medalla Belisario Domínguez a Elena Poniatowska. Elenita es la mejor escritora de nuestros días, la más inteligente, pero sobre todo la que ha estado siempre con los que sufren y luchan por los demás. Es una santa laica. https://t.co/EOuvJsjmTf","en esta ocasion no erraron los senadores al otorgar la medalla belisario dominguez a elena poniatowska. elenita es la mejor escritora de nuestros dias, la mas inteligente, pero sobre todo la que ha estado siempre con los que sufren y luchan por los demas. es una santa laica.","On this occasion, the senators did not err when they awarded the Belisario Dominguez medal to Elena Poniatowska. Elenita is the best writer of our days, the most intelligent, but above all the one who has always been with those who suffer and fight for others. she is a secular saint.","On this occasion the senators did not err in awarding the Belisario Dominguez Medal to Elena Poniatowska. Elenita is the best writer of our days, the most intelligent, but above all the one who has always been with those who suffer and fight for others. She is a lay saint.","On this occasion, the senators did not make a mistake in awarding the Belisarius medal to Elena Poniatowska.","In this occasion, the senators did not err in awarding the Dominican bellisary medal to Elena Poniatowska. Elenita is the best writer of our days, the smartest, but above all the one who has always been with those who suffer and fight for others. she is a lay saint.",2023-04-19 16:57:43+00:00,es
1648677762893484039,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/7ubk6VuKc9","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-19 13:19:44+00:00,es
1648559148395626497,"Afortunadamente no se registran daños por el sismo en Guerrero, Michoacán ni en la Ciudad de México. Eso me informa la Secretaría de la Defensa Nacional.","afortunadamente no se registran danos por el sismo en guerrero, michoacan ni en la ciudad de mexico. eso me informa la secretaria de la defensa nacional.","Fortunately, there were no damages from the earthquake in Guerrero, Michoacan or in Mexico City. that informs me the secretary of national defense.","Fortunately, there are no damages from the earthquake in Guerrero, Michoacan or Mexico City. That is what the Secretary of National Defense informs me.","Fortunately, no earthquake damage was recorded in Guerrero, Michoacan or Mexico City.","Fortunately, we don't register damage due to the earthquake in warrior, michoacan or the city of mexico. That's what the secretary of national defense informs me.",2023-04-19 05:28:24+00:00,es
1648514253786054656,"Mi más profundo pésame a familiares y amigos de don Pablo González Casanova, gran maestro de las ciencias sociales y defensor de la justicia y de la soberanía de los pueblos y naciones.","mi mas profundo pesame a familiares y amigos de don pablo gonzalez casanova, gran maestro de las ciencias sociales y defensor de la justicia y de la soberania de los pueblos y naciones.","my deepest condolences to family and friends of don pablo gonzalez casanova, great teacher of social sciences and defender of justice and the sovereignty of peoples and nations.","My deepest condolences to the family and friends of Mr. Pablo Gonzalez Casanova, great teacher of social sciences and defender of justice and the sovereignty of peoples and nations.","I express my deepest condolences to the family and friends of Don Pablo González Casanova, great teacher of social sciences and","My deepest burden is on the family and friends of Don Pablo Gonzalez Casanova, a great teacher of the social sciences and defender of justice and the sovereignty of peoples and nations.",2023-04-19 02:30:00+00:00,es
1648443866784350215,"Platiqué con Ana Botín, presidenta ejecutiva de Banco Santander, con quien llevamos buena amistad. Me trajo de regalo una playera del equipo de futbol de Cantabria, donde gobierna el inteligente e incorruptible, Miguel Ángel Revilla. https://t.co/jkRNmp6HVz","platique con ana botin, presidenta ejecutiva de banco santander, con quien llevamos buena amistad. me trajo de regalo una playera del equipo de futbol de cantabria, donde gobierna el inteligente e incorruptible, miguel angel revilla.","I spoke with ana botin, executive president of banco santander, with whom we have a good friendship. He brought me as a gift a shirt from the Cantabria soccer team, ruled by the intelligent and incorruptible Miguel Angel Revilla.","I spoke with Ana Botin, Executive President of Banco Santander, with whom we are good friends. He brought me as a gift a shirt of the Cantabrian football team, where the intelligent and incorruptible, Miguel Angel Revilla, rules.","I was given a beach girl from the football team of Cantabria, where the intelligent and incorruptible Miguel Angel revilla rules.","chat with ana botin, executive president of bank santander, with whom we have good friendship. she brought me as a gift a t-shirt of the football team of cantabria, where governs the intelligent and incorruptible, miguel angel revilla.",2023-04-18 21:50:19+00:00,es
1648318352371355648,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/kzRFJrlyEz","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-18 13:31:34+00:00,es
1648072254452912128,Me reuní con el gobernador Sergio Salomón Céspedes. Mantenemos una buena relación y acordamos seguir trabajando juntos en beneficio de la gente honesta y trabajadora de Puebla. https://t.co/WZb3D4nJzD,me reuni con el gobernador sergio salomon cespedes. mantenemos una buena relacion y acordamos seguir trabajando juntos en beneficio de la gente honesta y trabajadora de puebla.,I met with Governor Sergio Salomon Cespedes. We maintain a good relationship and agree to continue working together for the benefit of the honest and hard-working people of Puebla.,I met with Governor Sergio Salomon Cespedes. We maintain a good relationship and agree to continue working together for the benefit of the honest and hardworking people of Puebla.,I met with Governor Sergio Salomon Cespedes. We have a good relationship and agreed to continue working together for the benefit of the,I met with the Serbian governor Salomon cespedes. We had a good relationship and agreed to continue working together for the benefit of honest and hard-working people.,2023-04-17 21:13:39+00:00,es
1647949877278830595,El Tren Maya dará empleos y bienestar a habitantes del sureste. Conferencia matutina https://t.co/0pTrpZkH21,el tren maya dara empleos y bienestar a habitantes del sureste. conferencia matutina,the mayan train will give jobs and well-being to inhabitants of the southeast. morning conference,The Mayan Train will provide jobs and welfare to inhabitants of the Southeast. Morning Conference,The Mayan train will bring jobs and well-being to people in the southeast.,the Mayan train will give jobs and well-being to inhabitants of the southeast. morning conference,2023-04-17 13:07:22+00:00,es
1647789201210109953,"Miren Monte Albán, zona arqueológica zapoteca de Oaxaca, que tuvo su esplendor en el siglo V, nada más mil años antes de que vinieran los europeos, según ellos a ""civilizarnos"". https://t.co/3ujwISlI2y","miren monte alban, zona arqueologica zapoteca de oaxaca, que tuvo su esplendor en el siglo v, nada mas mil anos antes de que vinieran los europeos, segun ellos a ""civilizarnos"".","Look at Monte Alban, the Zapotec archaeological zone of Oaxaca, which had its splendor in the 5th century, just a thousand years before the Europeans came, according to them to &quot;civilize&quot; us.","Look at Monte Alban, Zapotec archaeological area of Oaxaca, which had its splendor in the fifth century, just a thousand years before the Europeans came, according to them to ""civilize"" us.","Look at Mount Alban, the Zapotec archaeological area of Oaxaca, which had its splendor in the 5th","Look mount Alban, Zapotec archeological zone of Oaxaca, which had its splendor in the v century, nothing more than a thousand years before the Europeans came, according to them to ""civilize us"".",2023-04-17 02:28:54+00:00,es
1647768502940610562,"Hoy inauguramos dos caminos artesanales, bien hechos y de buen gusto en el distrito de Nochixtlán. https://t.co/NWCymRqCnX","hoy inauguramos dos caminos artesanales, bien hechos y de buen gusto en el distrito de nochixtlan.","Today we are inaugurating two artisan paths, well made and tasteful in the district of Nochixtlan.","Today we inaugurate two handcrafted roads, well made and tasteful in the district of Nochixtlan.","Today we inaugurated two artisanal roads, well-made and tasteful in the district of Nokixtlan.","Today we inaugurate two craft roads, well done and tasteful in the district of nochixtlan.",2023-04-17 01:06:39+00:00,es
1647736412895326210,Amor con amor se paga. https://t.co/toEMcWtsTe,amor con amor se paga.,love with love is paid.,Love with love is paid.,Love with love is paid.,Love with love is paid for.,2023-04-16 22:59:08+00:00,es
1647720491854200834,"¡Ya falta poco! Un puente grande y 12 km de pavimento para terminar la carretera Oaxaca-Puerto Escondido. En lugar de 6 horas de traslado se harán 2.5. La inauguraremos en julio de este año. Ojalá también, para entonces, podamos resolver el antiguo problema agrario entre Sola de… https://t.co/wFM3AXzliL https://t.co/p27KHYMOcV","!ya falta poco! un puente grande y 12 km de pavimento para terminar la carretera oaxaca-puerto escondido. en lugar de 6 horas de traslado se haran 2.5. la inauguraremos en julio de este ano. ojala tambien, para entonces, podamos resolver el antiguo problema agrario entre sola de...","!almost there! a large bridge and 12 km of pavement to finish the oaxaca-puerto escondido highway. Instead of 6 hours of transfer, 2.5 will be made. We will inaugurate it in July of this year. Hopefully, by then, we can also solve the old agrarian problem between...","It's not long now! A large bridge and 12 km of pavement to finish the Oaxaca-Puerto Escondido highway. Instead of 6 hours of transfer will be made 2.5. We will inaugurate it in July of this year. Hopefully also, by then, we can solve the old agrarian problem between only ...",We're almost there! A large bridge and 12 km of pavement to finish the road Oaxaca-Hidden Port. Instead,"A large bridge and 12 km of pavement to finish the road Oaxaca-port hidden. instead of 6 hours of transfer will be 2.5. we will inaugurate it in July of this year. I hope also, by then, we can solve the old agrarian problem between alone of...",2023-04-16 21:55:53+00:00,es
1647700504418590720,"Programa Nacional de Caminos de Mano de Obra, desde Coxcaltepec Cántaros, Oaxaca https://t.co/taecRhlPJj","programa nacional de caminos de mano de obra, desde coxcaltepec cantaros, oaxaca","national labor paths program, from coxcaltepec cantaros, oaxaca","National Labor Roads Program, from Coxcaltepec Cantaros, Oaxaca","The national labour roads programme, from coxcaltepec cantaros, oaxaca","National program of labor roads, from coxcaltepec sing to you, Oaxaca",2023-04-16 20:36:27+00:00,es
1647412913127444486,"Les comparto esta imagen de la zona arqueológica de Guiengola, del Istmo de Tehuantepec, perteneciente a la milenaria cultura zapoteca. https://t.co/jZNFLx1cyW","les comparto esta imagen de la zona arqueologica de guiengola, del istmo de tehuantepec, perteneciente a la milenaria cultura zapoteca.","I share this image of the archaeological zone of Guiengola, of the Isthmus of Tehuantepec, belonging to the ancient Zapotec culture.","I share this image of the archaeological zone of Guiengola, of the Isthmus of Tehuantepec, belonging to the millenary Zapotec culture.","I share with you this image of the archaeological area of Guiengola, the Isthmus of Tehuantepec, belong","I share with you this image of the archeological zone of Guiengola, of the isthmus of Tehuantepec, belonging to the thousand-year-old Zapotec culture.",2023-04-16 01:33:40+00:00,es
1647376243938172928,Hoy supervisamos la construcción de la autopista de Oaxaca al Istmo de Tehuantepec. Terminaremos en diciembre esta gran obra que reducirá de 5 a 2 horas y media el tiempo de traslado. https://t.co/uMtn7EFyEK,hoy supervisamos la construccion de la autopista de oaxaca al istmo de tehuantepec. terminaremos en diciembre esta gran obra que reducira de 5 a 2 horas y media el tiempo de traslado.,"today we supervise the construction of the highway from oaxaca to the isthmus of tehuantepec. We will finish this great work in December, which will reduce the transfer time from 5 to 2 and a half hours.",Today we supervise the construction of the highway from Oaxaca to the Isthmus of Tehuantepec. We will finish in December this great work that will reduce the transfer time from 5 to 2 and a half hours.,Today we oversee the construction of the highway from Oaxaca to the Isthmus of Tehuantepec. We will finish,Today we supervise the construction of the Oaxacan highway to the isthmus of Tehuantepec.We will finish in December this great work that will reduce the transfer time from 5 to 2 hours and a half.,2023-04-15 23:07:57+00:00,es
1647327617824194561,Plan de Salud IMSS Bienestar Oaxaca https://t.co/R7yWHq2L0l,plan de salud imss bienestar oaxaca,health plan imss well-being oaxaca,IMSS Bienestar Oaxaca Health Plan,health plan imss wellbeing,health plan imss well-being Oaxaca,2023-04-15 19:54:44+00:00,es
1647008413342396417,Plan de Salud IMSS Bienestar San Luis Potosí https://t.co/nGnvlxek4v,plan de salud imss bienestar san luis potosi,health plan imss well-being san luis potosi,IMSS Bienestar San Luis Potosi Health Plan,health plan imss welfare san luis potosi,health plan imss well-being san luis potosi,2023-04-14 22:46:20+00:00,es
1646957682891587584,Plan de Salud IMSS Bienestar Zacatecas https://t.co/7x2ybQ6MoT,plan de salud imss bienestar zacatecas,health plan imss wellness zacatecas,IMSS Bienestar Zacatecas Health Plan,health plan imss welfare,health plan imss welfare zacatecas,2023-04-14 19:24:45+00:00,es
