Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1485379370042769413,"3️⃣ puntos en un buen partido del equipo en casa.
Muy contento con mi primer gol…🍳 
3️⃣ points in a good match from the team at home. 
Very happy with my first goal...🍳
3️⃣ points grâce un bon match à domicile de l'équipe. 
Très content après mon premier but... 🍳 
#AllezParis https://t.co/lLeKXwEH8u","3 puntos en un buen partido del equipo en casa.
muy contento con mi primer gol...
3 points in a good match from the team at home.
very happy with my first goal...
3 points grace un bon match a domicile de l'equipe.
tres content apres mon premier but...
allezparis",3 points in a good team game at home. very happy with my first goal... 3 points in a good match from the team at home. very happy with my first goal... 3 points grace a bon match a domicile de l'equipe. tres content apres mon premier but... allezparis,"3 points in a good game of the team at home.
Very happy with my first goal...
3 points in a good match from the team at home.
very happy with my first goal...
3 points grace un bon match a domicile de l'equipe.
Tres content apres mon premier but...
Allezparis",3 points in a good team match at home. Very happy with my first goal. 3 points in a good match from the team at home. Very happy with my first goal. 3 points grace a good match at home of the team.,3 points in a good match from the team at home. very happy with my first goal... 3 points in a good match from the team at home. very happy with my first goal... 3 points grace a bon match a domicile de l'equipe. tres content apres mon premier but... allezparis,2022-01-23 22:30:13+00:00,es
1484257879637045250,"⭐️ It’s Double Vote Day for my friend @Giannis_An34, and I want you to get this NBA Champion &amp; All Star MVP the most votes ⭐️

1 RT = 2 Votes

@Bucks x #NBAAllStar https://t.co/Xhx7QvOur8","it's double vote day for my friend giannis_an34, and i want you to get this nba champion & all star mvp the most votes
1 rt = 2 votes
bucks x nbaallstar","it's double vote day for my friend giannis_an34, and i want you to get this nba champion & all star mvp the most votes
1 rt = 2 votes
bucks x nbaallstar","it's double vote day for my friend giannis_an34, and i want you to get this nba champion & all star MVP the most votes
1 rt = 2 votes
Bucks x NBAALLSTAR","It's double vote day for my friend Giannis_an34, and I want you to get this NBA champion & all star mvp the most votes 1 rt = 2 votes bucks x nbaallstar","it's double vote day for my friend giannis_an34, and i want you to get this nba champagne & all star mvp the most votes 1 rt = 2 votes bucks x nbaallstar",2022-01-20 20:13:49+00:00,es
1483439895091757067,"Tristemente despedimos al presidente de honor del @realmadrid y de los corazones madridistas. Alcanzó los logros más grandes y escribió el nombre del club en Europa para la eternidad.
Hoy te decimos adiós con la gratitud de haberte conocido y disfrutado. DEP, Paco Gento. https://t.co/fHz6tlmZ5D","tristemente despedimos al presidente de honor del realmadrid y de los corazones madridistas. alcanzo los logros mas grandes y escribio el nombre del club en europa para la eternidad.
hoy te decimos adios con la gratitud de haberte conocido y disfrutado. dep, paco gento.","We sadly say goodbye to the honorary president of Real Madrid and the hearts of Madrid fans. He reached the greatest achievements and wrote the name of the club in Europe for eternity. Today we say goodbye with the gratitude of having met and enjoyed you. rip, dude people.","Sadly we say goodbye to the honorary president of Real Madrid and the hearts of Madrid. He achieved the greatest achievements and wrote the name of the club in Europe for eternity.
Today we say goodbye with the gratitude of having known and enjoyed you. DEP, Paco Gento.",I have achieved the greatest achievements and written the name of the club in Europe for eternity. Today we say goodbye with gratitude for having met and enjoyed you.,"Sadly we fired the honorary president of the realmadrid and the madridist hearts.I reached the greatest achievements and wrote the name of the club in Europe for eternity.Today we say goodbye with the gratitude of having known you and enjoyed you. dep, Paco gento.",2022-01-18 14:03:26+00:00,es
1482490662742286345,"Happy with the 3️⃣ points and to make my home debut. Thanks for your love. Hope we can have you all back soon!
Très content avec les 3️⃣ points et avec le début à domicile. Merci pour votre soutien. J’ai hâte de pouvoir tous vous rencontrer au stade !
@PSG_inside @PSG_English","happy with the 3 points and to make my home debut. thanks for your love. hope we can have you all back soon!
tres content avec les 3 points et avec le debut a domicile. merci pour votre soutien. j'ai hate de pouvoir tous vous rencontrer au stade !
psg_inside psg_english",happy with the 3 points and to make my home debut. thanks for your love. hope we can have you all back soon! very happy with the 3 points and with the start at home. Thank you for your support. I can't wait to meet you all at the stadium! psg_inside psg_english,"happy with the 3 points and to make my home debut. thanks for your love. hope we can have you all back soon!
Tres content avec les 3 points et avec le debut a domicile. merci pour votre soutien. J'ai hate de pouvoir tous vous rencontrer au stade !
psg_inside psg_english",happy with the 3 points and to make my home debut. thanks for your love. hope we can have you all back soon!,happy with the 3 points and to make my home debut. thanks for your love. hope we can have you all back soon! tres content avec les 3 points et avec le debut a domicile. merci pour votre soutien. j'ai hate de pouvoir tous vous rencontrer au stade! psg_inside psg_english,2022-01-15 23:11:31+00:00,es
1482490399910412303,"Contento por los 3️⃣ puntos y por debutar en casa. Gracias por vuestro cariño. Espero que pronto nos reunamos todos.
#AllezParis 🔴🔵 https://t.co/0wpbLSxcsX","contento por los 3 puntos y por debutar en casa. gracias por vuestro carino. espero que pronto nos reunamos todos.
allezparis",happy for the 3 points and for debuting at home. thanks for your love. I hope we all meet soon. allezparis,"Happy for the 3 points and for debuting at home. Thank you for your carino. I hope that we will all meet soon.
Allezparis",I'm happy for the three points and for making my home debut. Thank you for your kindness. I hope we'll all meet soon.,happy for the 3 points and for debuting at home. Thank you for your baby. I hope we will all meet soon. allezparis,2022-01-15 23:10:29+00:00,es
1473803558013313025,"Hoy es un nuevo día para aprender; mañana es un nuevo día para mejorar. Siempre mirando hacia delante. ¡Seguimos! 💪
Today is a new day to learn; tomorrow is a new day to improve. 
Always onwards! 💪
#AllezParis https://t.co/M017BepiME","hoy es un nuevo dia para aprender; manana es un nuevo dia para mejorar. siempre mirando hacia delante. !seguimos!
today is a new day to learn; tomorrow is a new day to improve.
always onwards!
allezparis",today is a new day to learn; Tomorrow is a new day to improve. always looking ahead. !continue! today is a new day to learn; tomorrow is a new day to improve. always onward! allezparis,"Today is a new day to learn; Morning is a new day to improve. Always looking forward. !We!
today is a new day to learn; tomorrow is a new day to improve.
always onwards!
Allezparis",Today is a new day to learn; tomorrow is a new day to improve. Always onwards! allezparis,Today is a new day to learn; tomorrow is a new day to improve. always looking ahead. continue! today is a new day to learn; tomorrow is a new day to improve. always aheads! allezparis,2021-12-22 23:52:04+00:00,es
1472707636080558084,"Contento por la victoria en la @coupedefrance y por volver con el equipo con buenas sensaciones. ¡Seguimos, @PSG_inside!

Happy with the win in the #CDF and it felt good to be back with the team. Onwards, @PSG_English!
#AllezParis 🔴🔵
📸 Getty https://t.co/1y8C2WD4sp","contento por la victoria en la coupedefrance y por volver con el equipo con buenas sensaciones. !seguimos, psg_inside!
happy with the win in the cdf and it felt good to be back with the team. onwards, psg_english!
allezparis
getty","happy for the victory in the coupedefrance and for returning to the team with a good feeling. !continue, psg_inside! happy with the win in the cdf and it felt good to be back with the team. onwards, psg_english! paris getty","Happy for the victory in the Coupedefrance and to return to the team with good feelings. We continue, psg_inside!
happy with the win in the cdf and it felt good to be back with the team. onwards, psg_english!
Allezparis
Getty","Happy with the win in the cdf and it felt good to be back with the team. Onwards, psg_English! allezparis getty","happy for the victory in the coupedefrance and for returning with the team with good sensations. follow us, psg_inside! happy with the win in the cdf and it melt good to be back with the team. awards, psg_english! allezparis getty",2021-12-19 23:17:16+00:00,es
1471105202933706762,"Querido @aguerosergiokun, estas son las circunstancias más injustas que existen. Enhorabuena por tu increíble carrera, mucho ánimo y a disfrutar de lo que verdaderamente importa, la vida.","querido aguerosergiokun, estas son las circunstancias mas injustas que existen. enhorabuena por tu increible carrera, mucho animo y a disfrutar de lo que verdaderamente importa, la vida.","dear aguerosergiokun, these are the most unfair circumstances that exist. Congratulations on your incredible career, good luck and enjoy what really matters, life.","Dear Aguerosergiokun, these are the most unfair circumstances that exist. Congratulations on your incredible career, much encouragement and enjoy what really matters, life.","Dear Aguerosergiokun, these are the most unjust circumstances that exist. Congratulations on your incredible career, much encouragement and enjoyment of what really matters, life.","Dear aguerosergiokun, these are the most unjust circumstances that exist.Congratulations for your incredible career, much encouragement and to enjoy what truly matters, life.",2021-12-15 13:09:46+00:00,es
1469649154746068998,UNICEF lleva 75 años trabajando por los derechos de las niñas y niños del mundo. Como embajador de  @unicef_es me uno a su aniversario para celebrar los avances conseguidos y para recordar que la infancia nos sigue necesitando  #UNICEF75 https://t.co/k96jGIpZBB,unicef lleva 75 anos trabajando por los derechos de las ninas y ninos del mundo. como embajador de unicef_es me uno a su aniversario para celebrar los avances conseguidos y para recordar que la infancia nos sigue necesitando unicef75,unicef has been working for the rights of girls and boys around the world for 75 years. As unicef_es ambassador I join your anniversary to celebrate the progress achieved and to remember that childhood continues to need us unicef75,UNICEF has been working for the rights of the world's children for 75 years. As an ambassador of unicef_es I join its anniversary in celebrating the progress made and remembering that children still need us UNICEF75,"UNICEF has been working for 75 years for the rights of girls and boys around the world. As UNICEF's ambassador, I join its anniversary to celebrate the progress made and to remember that children still need us at UNICEF75",unicef has been working for 75 years for the rights of the children of the world. as ambassador of unicef_es I join his anniversary to celebrate the progress made and to remember that childhood continues to need us unicef75,2021-12-11 12:43:57+00:00,es
1465403099770675214,"De retour, avec plus d’enthousiasme et de force que jamais. Nous allons continuer à tout donner dans chaque ballon, dans chaque saut et dans chaque lutte. Ce n’est que le début !

Back with more enthusiasm and strength than ever. This is just the beginning!
#AllezParis 🔴🔵","de retour, avec plus d'enthousiasme et de force que jamais. nous allons continuer a tout donner dans chaque ballon, dans chaque saut et dans chaque lutte. ce n'est que le debut !
back with more enthusiasm and strength than ever. this is just the beginning!
allezparis","back, with more enthusiasm and strength than ever. we will continue to give our all in every ball, in every jump and in every fight. This is just the beginning ! back with more enthusiasm and strength than ever. this is just the beginning! go Paris","De retour, avec plus d'enthousiasme et de force que jamais. Nous allons continuer a tout donner dans chaque ballon, dans chaque saut et dans chaque lutte. ce n'est that he debuts !
back with more enthusiasm and strength than ever. this is just the beginning!
Allezparis","We will continue to give everything in every ball, in every jump and in every fight. It is only the beginning! Back with more enthusiasm and strength than ever. This is just the beginning! allezparis","de retour, avec plus d'enthousiasme et de force que jamais. nous allons continuer a tout donner dans chaque ballon, dans chaque saut et dans chaque lutte. ce n'est que debute! back with more enthusiasm and strength than ever. this is just the beginning! allezparis",2021-11-29 19:31:39+00:00,es
1465402918786449409,"De vuelta con más ganas y más fuerza que nunca. A seguir dándolo todo en cada balón, cada salto y cada disputa. ¡Esto solo es el comienzo!

#AllezParis 🔴🔵 @PSG_espanol 

🎶 @OhTheLarceny - The Original https://t.co/T4MhP6cPM3","de vuelta con mas ganas y mas fuerza que nunca. a seguir dandolo todo en cada balon, cada salto y cada disputa. !esto solo es el comienzo!
allezparis psg_espanol
ohthelarceny - the original","back with more desire and more strength than ever. to continue giving everything in each ball, each jump and each dispute. This is only the beginning! allezparis psg_espanol ohthelarceny - the original","back with more desire and more strength than ever. to keep giving everything in every ball, every jump and every dispute. This is just the beginning!
Allezparis psg_espanol
Ohthelarceny - The Original","♪ I'm going to go back ♪ ♪ With more enthusiasm and strength than ever ♪ ♪ To keep on giving it all in every ball, every jump and every fight ♪ ♪ This is just the beginning ♪ allezparis psg_espanol ohthelarceny - the original ♪","back with more desire and more strength than ever before. to continue to give everything in every ball, every jump and every dispute. this is only the beginning! allezparis psg_spanol ohthelarceny - the original",2021-11-29 19:30:56+00:00,es
1465034522119049224,"Another learning experience. It’s time now to look forward with optimism and ambition.
Thank you to everyone who has been there with kind words and encouragement, especially my family whose support has always been unconditional. On we go, there’s more to come!
#AllezParis","another learning experience. it's time now to look forward with optimism and ambition.
thank you to everyone who has been there with kind words and encouragement, especially my family whose support has always been unconditional. on we go, there's more to come!
allezparis","another learning experience. it's time now to look forward with optimism and ambition.
thank you to everyone who has been there with kind words and encouragement, especially my family whose support has always been unconditional. on we go, there's more to come!
allezparis","another learning experience. it's time now to look forward with optimism and ambition.
Thank you to everyone who has been there with kind words and encouragement, especially my family whose support has always been unconditional. on we go, there's more to come!
Allezparis","It's time now to look forward with optimism and ambition. Thank you to everyone who has been there with kind words and encouragement, especially my family whose support has always been unconditional.","another learning experience. it's time now to look forward with optimal and ambition. thank you to everyone who has been with kind words and encouragement, especially my family who support has always been unconditional. on we go, there's more to come! allezparis",2021-11-28 19:07:03+00:00,es
1465034372118192133,"A win and a return to the pitch. You have no idea how I have longed for this! It has been a difficult few months. Lots of uncertainty, lots of changes and, worst of all, the pain of not being able to do what I love most: play football. But that’s all behind me now.","a win and a return to the pitch. you have no idea how i have longed for this! it has been a difficult few months. lots of uncertainty, lots of changes and, worst of all, the pain of not being able to do what i love most: play football. but that's all behind me now.","a win and a return to the pitch. you have no idea how i have longed for this! it has been a difficult few months. lots of uncertainty, lots of changes and, worst of all, the pain of not being able to do what i love most: play football. but that's all behind me now.","a win and a return to the pitch. you have no idea how I have longed for this! it has been a difficult few months. lots of uncertainty, lots of changes and, worst of all, the pain of not being able to do what i love most: play football. but that's all behind me now.","It's been a difficult few months. lots of uncertainty, lots of changes and, worst of all, the pain of not being able to do what I love most: play football. but that's all behind me now.","a win and a return to the pitch. you have no idea how i have longed for this! it has been a difficult few months. lots of uncertainty, lots of changes and, worse of all, the pain of not being able to do what i love most: play football. but that's all behind me now.",2021-11-28 19:06:27+00:00,es
1465034204048240649,"Pero eso ya forma parte del pasado, del bagaje personal, y ahora solo miramos al futuro con ilusión y optimismo.
Muchas gracias a todos los que habéis estado ahí, con una palabra de ánimo y cariño, especialmente a mi familia, siempre incondicional. Seguimos y vamos a por más.","pero eso ya forma parte del pasado, del bagaje personal, y ahora solo miramos al futuro con ilusion y optimismo.
muchas gracias a todos los que habeis estado ahi, con una palabra de animo y carino, especialmente a mi familia, siempre incondicional. seguimos y vamos a por mas.","but that is already part of the past, of personal baggage, and now we only look to the future with enthusiasm and optimism. Thank you very much to all of you who have been there, with a word of encouragement and love, especially to my family, always unconditional. We continue and go for more.","But that is already part of the past, of personal baggage, and now we only look to the future with enthusiasm and optimism.
Thank you very much to all of you who have been there, with a word of encouragement and carino, especially to my family, always unconditional. We continue and go for more.","But that's part of the past, of personal baggage, and now we just look to the future with hope and optimism. Thank you so much to everyone who was there, with a word of encouragement and kindness, especially to my family, always unconditional.","But that is already part of the past, of personal baggage, and now we only look to the future with illusion and optimism.Thank you very much to all who have been there, with a word of encouragement and affection, especially to my family, always unconditional. we continue and go for more.",2021-11-28 19:05:47+00:00,es
1465033881183301645,"Victoria y regreso. ¡Qué ganas tenía! No os hacéis una idea. Han sido meses difíciles, de incertidumbre, muchos cambios y sobre todo dolor por no poder hacer aquello que me apasiona, jugar al fútbol. https://t.co/DDsX0xACd9","victoria y regreso. !que ganas tenia! no os haceis una idea. han sido meses dificiles, de incertidumbre, muchos cambios y sobre todo dolor por no poder hacer aquello que me apasiona, jugar al futbol.","victory and return How I wanted! you don't get an idea. They have been difficult months, of uncertainty, many changes and above all pain for not being able to do what I love, play soccer.","Victory and return. !que ganas had! You don't have an idea. They have been difficult months, of uncertainty, many changes and above all pain for not being able to do what I am passionate about, play football.","It's been a hard month, uncertainty, many changes and especially pain for not being able to do what I love, play football.","victory and return. what did I win! do not get an idea. have been difficult months, of uncertainty, many changes and above all pain for not being able to do what I am passionate about, play football.",2021-11-28 19:04:30+00:00,es
1461991111031988230,"Mis hijos, como todos los niños, crecen en un mundo digital. Yo quiero que puedan compartir conmigo lo que viven y aprenden, lo que les ilusiona y lo que les da miedo de las redes sociales. Y eso pasa por escucharlos y acompañarlos desde pequeños #DíaMundialDeLaInfancia https://t.co/iQkzQJrbjc","mis hijos, como todos los ninos, crecen en un mundo digital. yo quiero que puedan compartir conmigo lo que viven y aprenden, lo que les ilusiona y lo que les da miedo de las redes sociales. y eso pasa por escucharlos y acompanarlos desde pequenos diamundialdelainfancia","My children, like all children, grow up in a digital world. I want them to be able to share with me what they live and learn, what excites them and what scares them about social networks. and that comes from listening to them and accompanying them from a very young world childhood day","My children, like all children, grow up in a digital world. I want them to be able to share with me what they live and learn, what excites them and what scares them about social networks. And that happens by listening to them and accompanying them from small World Children's Day","My children, like all children, grow up in a digital world. I want them to be able to share with me what they live and learn, what they're excited about and what they're afraid of on social media.","My children, like all children, grow up in a digital world. I want them to be able to share with me what they live and learn, what excites them and what scares them from social networks. And that happens by listening to them and accompanying them from small days of childhood.",2021-11-20 09:33:38+00:00,es
1431596774200913923,14 años y nos sigues faltando como el primer día. #EternoPuerta https://t.co/ZCPiaFuDMZ,14 anos y nos sigues faltando como el primer dia. eternopuerta,14 years and we are still missing like the first day. eternal gate,14 years and we are still missing as the first day. Eternal Door,14 years and we still miss you like the first day.,14 years and you're still missing us like the first day.,2021-08-28 12:37:23+00:00,es
1428390038765817859,"Le PSG, c'est ma nouvelle maison. Et Prime Video, celle de la Ligue 1 en France.
📺 Rendez-vous demain soir pour suivre Brest-PSG en direct ! 

El PSG es mi nueva casa y @PVSportFR es la nueva de la Ligue 1 en Francia. ¡Mañana Brest-PSG! 
#Ligue1UberEats #SB29PSG #PublicitéAmazon https://t.co/c15J5BE5i6","le psg, c'est ma nouvelle maison. et prime video, celle de la ligue 1 en france.
rendez-vous demain soir pour suivre brest-psg en direct !
el psg es mi nueva casa y pvsportfr es la nueva de la ligue 1 en francia. !manana brest-psg!
ligue1ubereats sb29psg publiciteamazon","psg is my new home. and prime video, that of league 1 in france. See you tomorrow evening to follow Brest-PSG live! el psg is mi nueva casa y pvsportfr is la nueva of league 1 in france. !manana brest-psg! ligue1ubereats sb29psg publiciteamazon","Le PSG, c'est ma nouvelle maison. et prime video, Celle de la Ligue 1 in France.
Rendez-vous demain soir pour suivre brest-PSG en direct !
PSG is my new home and PVSportSFR is the new Ligue 1 in France. Morning Brest-PSG!
Ligue1ubereats SB29PSG PubliciteAmazon",The psg is my new home and pvsportfr is the new league 1 in France.!Mana brest-psg! league1ubereats sb29psg advertisement amazon,"le psg, c'est ma nouvelle maison. et prime video, celle de la ligue 1 en france. rendez-vous demain soir pour suivre brest-psg en direct! the psg is my new house and pvsportfr is the new of the link 1 in france.!manana brest-psg! ligue1ubereats sb29psg publiciteamazon",2021-08-19 16:14:58+00:00,es
1426833992997801989,"❤️💙 #WeAreParis ❤️💙
🙌 Gracias por el recibimiento. 
🙌 Thank you for the welcome.
🙌 Merci pour l'accueil.
@PSG_inside @PSG_espanol https://t.co/ceKbsYC1f4","weareparis
gracias por el recibimiento.
thank you for the welcome.
merci pour l'accueil.
psg_inside psg_espanol","weareparis
gracias por el recibimiento.
thank you for the welcome.
merci pour l'accueil.
psg_inside psg_espanol","Weareparis
Thank you for the welcome.
thank you for the welcome.
merci pour l'accueil.
psg_inside psg_espanol",Weareparis thank you for the welcome. thank you for the welcome. merci pour l'accueil. psg_inside psg_espanol,Weareparis thanks for the welcome. thank you for the welcome. merci pour l'accueil. psg_inside psg_espanol,2021-08-15 09:11:47+00:00,es
1425516699172933635,"¿Quién nos lo iba a decir, verdad #LeoMessi?
¡Bienvenido! / Welcome! / Bienvenue !
@PSG_espanol https://t.co/vHcpBY6z08","?quien nos lo iba a decir, verdad leomessi?
!bienvenido! / welcome! / bienvenue !
psg_espanol","Who was going to tell us, right leomessi? !welcome! /welcome! / welcome ! psg_espanol","Who was going to tell us, right Leomessi?
!welcome! / welcome! /Bienvenue!
psg_espanol","♪ Who was going to tell us, right, leomessi? ♪ Welcome! ♪ welcome! ♪","Who was going to tell us, right, leomessi? Welcome! / welcome! / goodvenue! psg_spanol",2021-08-11 17:57:20+00:00,es
1418546795895005185,"😀 #IciCestParis

@KMbappe @PSG_inside https://t.co/IXtgEYIAC5","icicestparis
kmbappe psg_inside","icicestparis
kmbappe psg_inside","icicestparis
kmbappe psg_inside",This is the list of the countries of the European Union.,icicestparis kmbappe psg_inside,2021-07-23 12:21:26+00:00,es
1415940345851006976,Un país que conozco y al que quiero. Todo mi apoyo y cariño a la gente y al pueblo de Cuba. #SOSCuba 🇨🇺 https://t.co/6SDk8nbV3n,un pais que conozco y al que quiero. todo mi apoyo y carino a la gente y al pueblo de cuba. soscuba,a country that I know and that I love. all my support and love to the people and people of Cuba. soscuba,A country I know and love. All my support and affection to the people and people of Cuba. SOSCUBA,A country I know and love. All my support and affection for the people and people of Cuba.,a country that I know and that I love. all my support and affection to the people and the people of Cuba. soscuba,2021-07-16 07:44:20+00:00,es
1413062958213746690,"The best place to keep on dreaming, the best club to keep on winning. We’re going to fight with everything we have for everything. Allez @PSG_English!

#IciCestParis #WeAreParis","the best place to keep on dreaming, the best club to keep on winning. we're going to fight with everything we have for everything. allez psg_english!
icicestparis weareparis","the best place to keep on dreaming, the best club to keep on winning. we're going to fight with everything we have for everything. allez psg_english!
icicestparis weareparis","the best place to keep on dreaming, the best club to keep on winning. we're going to fight with everything we have for everything. Allez psg_english!
Icicestparis weareparis","the best place to keep on dreaming, the best club to keep on winning. we're going to fight with everything we have for everything. allez psg_english! icicestparis weareparis","the best place to keep on dreaming, the best club to keep on winning. we're going to fight with everything we have for everything. allez psg_english! iconestparis weareparis",2021-07-08 09:10:37+00:00,es
1413062773848920065,"Le meilleur endroit pour continuer à rêver, le meilleur club pour continuer à gagner. Nous allons tout donner pour aller jusqu’au bout. Allez @psg_inside!","le meilleur endroit pour continuer a rever, le meilleur club pour continuer a gagner. nous allons tout donner pour aller jusqu'au bout. allez psg_inside!","the best place to keep dreaming, the best club to keep winning. we will give everything to go all the way. go psg_inside!","Le meilleur endroit pour continuer a rever, le meilleur club pour continuer a gagner. Nous allons tout donner pour aller jusqu'au bout. allez psg_inside!","The best place to keep going, the best club to keep winning. We'll give everything to go to the end.","le meilleur endroit pour continuer a rever, le meilleur club pour continuer a gagner. nous allons tout donner pour aller jusqu'au Bout. allez psg_inside!",2021-07-08 09:09:53+00:00,es
1413062358197489664,"El mejor lugar para seguir soñando, el mejor club para seguir ganando. Vamos a luchar con todo y por todo. Allez @PSG_espanol!
#IciCestParis #WeAreParis https://t.co/8ZcPCBuyMs","el mejor lugar para seguir sonando, el mejor club para seguir ganando. vamos a luchar con todo y por todo. allez psg_espanol!
icicestparis weareparis","the best place to keep playing, the best club to keep winning. We are going to fight with everything and for everything. allez psg_espanol! icicestparis weareparis","The best place to keep ringing, the best club to keep winning. We are going to fight with everything and for everything. allez psg_espanol!
Icicestparis weareparis","The best place to keep playing, the best club to keep winning. We're going to fight with everything and everything. allez psg_espanol! icicestparis weareparis","the best place to keep playing, the best club to keep winning. we will fight with everything and everything. allez psg_espanol! cicestparis weareparis",2021-07-08 09:08:14+00:00,es
1412543072374857729,"Triste e injusto. No ha podido ser, pero habéis hecho vibrar y emocionarse a todo un país. Orgulloso de nuestra Selección.
#VamosEspaña","triste e injusto. no ha podido ser, pero habeis hecho vibrar y emocionarse a todo un pais. orgulloso de nuestra seleccion.
vamosespana","sad and unfair It could not have been, but you have made an entire country vibrate and get excited. proud of our selection. let's gospain","sad and unfair. It could not be, but you have made a whole country vibrate and get excited. Proud of our selection.
vamosespana","It couldn't have been, but you've made a whole country vibrate and excited. Proud of our team.","Sad and unfair. It could not have been, but you have made a whole country vibrate and excited. proud of our selection. vaspana",2021-07-06 22:44:46+00:00,es
1410145162509045761,"En 2020 @unicef_es proporcionó agua potable, saneamiento e higiene a 106 millones de niños y sus familias. Descubre el resto del increíble trabajo y los avances conseguidos #GraciasaTiEn2020👇 https://t.co/zugXQyMIry","en 2020 unicef_es proporciono agua potable, saneamiento e higiene a 106 millones de ninos y sus familias. descubre el resto del increible trabajo y los avances conseguidos graciasatien2020","in 2020 unicef_es provided drinking water, sanitation and hygiene to 106 million children and their families. discover the rest of the incredible work and the progress achieved thanks to tien2020","In 2020, unicef_es provided safe water, sanitation and hygiene to 106 million children and their families. Discover the rest of the incredible work and progress achieved thanks to 2020","In 2020 unicef_es provides clean water, sanitation and hygiene to 106 million children and their families. discovers the rest of the incredible work and the progress achieved thanks to 2020.","In 2020 unicef_is provided drinking water, sanitation and hygiene to 106 million children and their families. discover the rest of the incredible work and the progress achieved thanksatien2020",2021-06-30 07:56:20+00:00,es
1405570678078775302,"I won’t say farewell, I’ll just say see you soon because I’ll be back.
#HalaMadrid","i won't say farewell, i'll just say see you soon because i'll be back.
halamadrid","i won't say farewell, i'll just say see you soon because i'll be back.
halamadrid","I won't say farewell, i'll just say see you soon because i'll be back.
Halamadrid","I won't say goodbye, I'll just say see you soon because I'll be back.","i won't say farewell, i'll just say see you soon scholarship i'll be back. halamarid",2021-06-17 16:58:58+00:00,es
1405570582406746125,"Thank you to the club and to my teammates and my coaches. And thank you, especially, to you; the Madridistas. From the bottom of my heart, thank you all of you who made it possible and accompanied me on this incredible journey.","thank you to the club and to my teammates and my coaches. and thank you, especially, to you; the madridistas. from the bottom of my heart, thank you all of you who made it possible and accompanied me on this incredible journey.","thank you to the club and to my teammates and my coaches. and thank you, especially, to you; the madridistas. from the bottom of my heart, thank you all of you who made it possible and accompanied me on this incredible journey.","Thank you to the club and to my teammates and my coaches. and thank you, especially, to you; The madridistas. from the bottom of my heart, thank you all of you who made it possible and accompanied me on this incredible journey.","Thank you to the club and to my teammates and my coaches. and thank you, especially, to you, the Madrid players. From the bottom of my heart, thank you all who made it possible and accompanied me on this incredible journey.","thank you to the club and to my theaters and my coaches. and thank you, especially, to you; the madridistas. from the bottom of my heart, thank you all of you who made it possible and accompanied me on this incredible journey.",2021-06-17 16:58:35+00:00,es
1405570447161409541,"I cannot express with words the gratitude and pride I feel when I look back on this journey that has lasted 16 years.
I leave with 22 titles engraved in my memory in the form of irrepealable and indescribable emotions.","i cannot express with words the gratitude and pride i feel when i look back on this journey that has lasted 16 years.
i leave with 22 titles engraved in my memory in the form of irrepealable and indescribable emotions.","i cannot express with words the gratitude and pride i feel when i look back on this journey that has lasted 16 years.
i leave with 22 titles engraved in my memory in the form of irrepealable and indescribable emotions.","I cannot express with words the gratitude and pride i feel when i look back on this journey that has lasted 16 years.
I leave with 22 titles engraved in my memory in the form of irrepealable and indescribable emotions.",I cannot express with words the gratitude and pride I feel when I look back on this journey that has lasted 16 years. I leave with 22 titles engraved in my memory in the form of irreparable and indescribable emotions.,i cannot express with words the gratitude and price i feel when i look back on this journey that has lasted 16 years. i leave with 22 titles engraved in my memory in the form of irrepealable and indescribable emotions.,2021-06-17 16:58:03+00:00,es
1405570368677494787,"Today, I say goodbye to my home, my supporters, my teammates, this shirt for which I have given everything and to which I have given my heart and soul. Today I say goodbye to @realmadriden.","today, i say goodbye to my home, my supporters, my teammates, this shirt for which i have given everything and to which i have given my heart and soul. today i say goodbye to realmadriden.","today, i say goodbye to my home, my supporters, my teammates, this shirt for which i have given everything and to which i have given my heart and soul. today i say goodbye to realmadriden.","today, i say goodbye to my home, my supporters, my teammates, this shirt for which i have given everything and to which i have given my heart and soul. today I say goodbye to realmadriden.","Today, I say goodbye to my home, my supporters, my teammates, this shirt for which I have given everything and to which I have given my heart and soul.","Today, i say goodbye to my home, my supporters, my theaters, this shirt for which i have given everything and to which i have given my heart and soul. today i say goodbye to realmaderden.",2021-06-17 16:57:44+00:00,es
1405570246803701761,"I never thought this day would come, but everything has a beginning and an end. https://t.co/B4IlwQ4pBJ","i never thought this day would come, but everything has a beginning and an end.","i never thought this day would come, but everything has a beginning and an end.","I never thought this day would come, but everything has a beginning and an end.","I never thought this day would come, but everything has a beginning and an end.","i never thought this day would eat, but everything has a beginning and an end.",2021-06-17 16:57:15+00:00,es
1405569606656344067,"No os digo adiós, os digo hasta pronto, porque volver, volveré.
#HalaMadrid","no os digo adios, os digo hasta pronto, porque volver, volvere.
halamadrid","I'm not saying goodbye, I'm saying see you soon, because I'll be back, I'll be back. Go Madrid","I do not say goodbye, I say see you soon, because I will return, I will return.
Halamadrid","I'm not saying goodbye, I'm telling you until soon, because come back, come back.","I do not say goodbye to you, I tell you so soon, because I will return, I will return.",2021-06-17 16:54:43+00:00,es
